CODIGO,C,6;DESCRICAO,C,55;GRUPO,C,12;CADASTRO,D;CUSTO,N,14,4;VENDA_ATU,N,14,4;VENDA_ANT,N,14,4;MARGEM,N,14,4;ESTOQUE,N,14,4;MINIMO,N,14,4;INVENTARIO,D;CODIGOFOR,C,5;PORCENTAGE,N,14,4;CLASSE,C,1;ETIQUETA,C,1;ATIVO,C,1;BARRA,C,13;HORA,C,5;ALTERADO,C,1;VALIDADE,D;VENDA_PRO,N,14,4;EMPRESTIMO,N,14,4;DESCONTO,N,14,4;QTDE_PONTO,N,5,0;PODE_PRECO,C,1;PODE_DESC,C,1;ATUALIZAR,C,1;UNIDADES,N,14,4;LOCAL,C,10;DESC_PRAZO,C,1;QTD_VALIDA,N,14,4;COD_AUX1,C,9;MIN_ULT,N,5,0;MIN_DATA,D;MIN_DIAS,N,3,0;VINCULADO,N,14,4;APRESENTAC,C,2;BLOQ_PRECO,C,1;BLOQ_DESC,C,1;FRACAO,N,14,4;PESO,N,14,4;SUBGRUPO,C,15;REFERENCIA,C,55;VASILHAME,N,14,4;NP01_PORC,N,14,4;NP02_PORC,N,14,4;NP03_PORC,N,14,4;NP04_PORC,N,14,4;NP01_VALOR,N,14,4;NP02_VALOR,N,14,4;NP03_VALOR,N,14,4;NP04_VALOR,N,14,4;CONJ_ESTOQ,C,1;CONJ_CODIG,C,6;CONJ_QTD,N,14,4;ALIQ_ICMS,N,14,4;ALIQ_IPI,N,14,4;ALIQ_ISS,N,14,4;TIPO_PRODU,C,1;ICMS_SUBS,C,1;SIT_TRIBUT,C,3;CUSTO_BRUT,N,14,4;DESC01,N,14,4;DESC02,N,14,4;DESC03,N,14,4;DESC04,N,14,4;CUSTO_IPI,N,14,4;CUSTO_MEDI,N,14,4;CUSTO_FRET,N,14,4;ICMS_RED,C,1;C_FISCAL,C,14;ATU_CAIXA,C,1;ATU_PRECO,C,1
004386;MARIA MOLE APTI;PRODUTOS;03/05/2012;0,96;1,35;0;40,63;0;0;01/11/2017;00001;0;A;N;S;7896060034351;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0036;-0,0036;-0,0036;-0,0036;1,35;1,35;1,35;1,35;N;;0;0;0;0;;;;0,96;0;0;0;0;0;0,96;0;;;S;S
004387;SAND HAV SLIM MARIE 35/6;HAVAIANAS;03/05/2012;14,72;20;0;35,87;0;0;24/10/2012;00001;0;A;N;S;7895265436397;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;14,72;0;0;0;0;0;14,72;0;;;S;S
004388;SAND HAV SLIM ROSA 33/4;HAVAIANAS;03/05/2012;14,72;20;0;35,87;0;0;24/10/2012;00001;0;A;N;S;7895265436380;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;14,72;0;0;0;0;0;14,72;0;;;S;S
004389;SAND HAV SLIM LAV 35/6;HAVAIANAS;03/05/2012;14,72;20;0;35,87;0;0;24/10/2012;00001;0;A;N;S;7895265436328;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;14,72;0;0;0;0;0;14,72;0;;;S;S
004390;CESTO FECHADO 20L C/ TAMPA;AVULSO;03/05/2012;4,22;7,0001;0;65,88;0;0;02/05/2016;00001;0;A;N;S;7898280070096;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0019;-0,0019;-0,0019;-0,0019;7;7;7;7;N;;0;0;0;0;;;;4,22;0;0;0;0;0;4,22;0;;;S;S
004391;TRATOR C/ CARRETA;AVULSO;03/05/2012;10,99;16;26,0008;45,59;0;0;21/06/2016;00001;0;A;N;S;7898903459093;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,003;-0,003;-0,003;-0,003;26;26;26;26;N;;0;0;0;0;;;;10,99;0;0;0;0;0;10,99;0;;;S;S
004392;POTE STYLO MEDIO;AVULSO;03/05/2012;10,79;15,2495;10;41,33;0;0;29/04/2016;00001;0;A;N;S;7891017011089;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0032;0,0032;0,0032;0,0032;15,25;15,25;15,25;15,25;N;;0;0;0;0;;;;10,79;0;0;0;0;0;10,79;0;;;S;S
004393;POTE STYLO GRANDE;AVULSO;03/05/2012;8,09;12;0;48,33;0;0;25/10/2012;00001;0;A;N;S;7891017011096;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;8,09;0;0;0;0;0;8,09;0;;;S;S
004394;JOGO DE COPO BRASIL;AVULSO;03/05/2012;8,29;12;7,5;44,75;3;0;23/03/2018;00001;0;A;N;S;7891240000034;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;8,29;0;0;0;0;0;8,29;0;;;S;S
004395;BORRACHA PANELA DE PRESSAO FORSAN;AVULSO;03/05/2012;1,39;2;1;43,88;0;0;02/05/2016;00001;0;A;N;S;7896634900365;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0032;-0,0032;-0,0032;-0,0032;1;1;1;1;N;;0;0;0;0;;;;1,39;0;0;0;0;0;1,39;0;;;S;S
004396;BORRACHA DE PANELA DE PRESSAO SILICONE;AVULSO;03/05/2012;1,05;1,6;0;52,38;0;0;02/05/2016;00001;0;A;N;S;7896634905360;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0006;0,0006;0,0006;0,0006;1,6;1,6;1,6;1,6;N;;0;0;0;0;;;;1,05;0;0;0;0;0;1,05;0;;;S;S
004397;CESTO FECHADO C/ TAMPA 7,5L;AVULSO;03/05/2012;5,27;8;0;51,8;0;0;03/05/2012;00001;0;A;N;S;7896952500612;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;5,27;0;0;0;0;0;5,27;0;;;S;S
004398;CESTO JAGUAR DE CANTO VASCULANTE 50L;AVULSO;03/05/2012;23,37;33,0008;0;41,21;0;0;02/05/2016;00001;0;A;N;S;7896952507727;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0024;-0,0024;-0,0024;-0,0024;33;33;33;33;N;;0;0;0;0;;;;23,37;0;0;0;0;0;23,37;0;;;S;S
004399;ASSADEIRA ALUMINIO CONTINENTAL 25;AVULSO;03/05/2012;12,54;17,5;19,0006;39,55;0;0;21/06/2016;00001;0;A;N;S;7899150002124;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0032;-0,0032;-0,0032;-0,0032;19;19;19;19;N;;0;0;0;0;;;;12,54;0;0;0;0;0;12,54;0;;;S;S
004400;FORMA REDONDA CONTINENTAL 18;AVULSO;03/05/2012;11,56;16;8,0001;38,41;0;0;21/06/2016;00001;0;A;N;S;7893087002189;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0009;-0,0009;-0,0009;-0,0009;8;8;8;8;N;;0;0;0;0;;;;11,56;0;0;0;0;0;11,56;0;;;S;S
004401;POTE SANTANA 1100ML;AVULSO;03/05/2012;1,62;2,5;0;54,32;0;0;25/10/2012;00001;0;A;N;S;7896355701111;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;1,62;0;0;0;0;0;1,62;0;;;S;S
004402;POTE SANTANA TOPA TUDO 4L;AVULSO;03/05/2012;3,41;5;0;46,63;0;0;25/10/2012;00001;0;A;N;S;7896355709087;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;3,41;0;0;0;0;0;3,41;0;;;S;S
004403;POTE OCTOGONAL;AVULSO;03/05/2012;8,9;12,5;2,9999;40,45;0;0;21/06/2016;00001;0;A;N;S;7891691028151;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0028;0,0028;0,0028;0,0028;3;3;3;3;N;;0;0;0;0;;;;8,9;0;0;0;0;0;8,9;0;;;S;S
004404;SAND HAV MAX HEROIS 27/28 PRETO;AVULSO;03/05/2012;16,4;24;22;46,3415;0;0;12/06/2017;00001;0;A;N;S;7891224582068;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;24;24;24;24;N;;0;0;0;0;;;;16,4;0;0;0;0;0;16,4;0;;;S;S
004405;SAND HAV KIDS CARS 35/36 BRANCO;AVULSO;03/05/2012;12,29;17,9999;18,0005;46,46;0;0;12/01/2017;00001;0;A;N;S;7891224594931;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0004;0,0004;0,0004;0,0004;18;18;18;18;N;;0;0;0;0;;;;12,29;0;0;0;0;0;12,29;0;;;S;S
004406;CREME PENTEAR ACQUA KIDS PISCINA;AVULSO;03/05/2012;5,5;7,5;18,0005;36,36;1;0;12/01/2017;00001;0;A;N;S;7896085865695;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0028;-0,0028;-0,0028;-0,0028;18;18;18;18;N;;0;0;0;0;;;;5,5;0;0;0;0;0;5,5;0;;;S;S
004407;COXINHA DA ASA AVIVAR (BANDEIJA);PRODUTOS;03/05/2012;7,25;10,5002;11,5;44,83;0;0;29/05/2018;00001;0;A;N;S;7898312041537;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0017;-0,0017;-0,0017;-0,0017;10,5;10,5;10,5;10,5;N;;0;0;0;0;;;;7,25;0;0;0;0;0;7,25;0;;;S;S
004408;DET LIQUIDO SURF ROSAS E FLOR DE LIS;PRODUTOS;03/05/2012;3,09;4,05;3,9;31,07;0;0;15/10/2012;00001;0;A;N;S;7891150020511;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;3,09;0;0;0;0;0;3,055;0;;;S;S
004409;DET LIQUIDO SURF HORTENSIA;PRODUTOS;03/05/2012;3,09;4,05;3,9;31,07;0;0;15/10/2012;00001;0;A;N;S;7891150008465;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0007;-0,0007;-0,0007;-0,0007;3,9;3,9;3,9;3,9;N;;0;0;0;0;;;;3,09;0;0;0;0;0;3,055;0;;;S;S
004410;POTE DE VIDRO 2,7 LITROS;AVULSO;03/05/2012;7;9,4997;3,5;35,71;-1;0;29/04/2016;00001;0;A;N;S;7896908260706;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0032;0,0032;0,0032;0,0032;9,5;9,5;9,5;9,5;N;;0;0;0;0;;;;7;0;0;0;0;0;7;0;;;S;S
004411;DESORANTE NIVEA AEROSOL PROTECT CARE;AVULSO;03/05/2012;8,6;13;13,5;51,16;0;0;09/05/2016;00001;0;A;N;S;4005900122186;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0008;-0,0008;-0,0008;-0,0008;1,5;1,5;1,5;1,5;N;;0;0;0;0;;;;8,6;0;0;0;0;0;8,6;0;;;S;S
004412;LENCO UMEDECIDO PIQUITUCHO REFIL;AVULSO;03/05/2012;0;1,75;0;0;0;0;04/05/2016;00001;0;A;N;S;7898936110077;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;1,75;1,75;1,75;1,75;N;;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;S;S
004413;SAND HAV SLIM MELANCIA 33/4;HAVAIANAS;03/05/2012;15,72;22;0;39,95;0;0;24/10/2012;00001;0;A;N;S;7895265325332;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;15,72;0;0;0;0;0;15,72;0;;;S;S
004414;SAND HAV SLIM GEOMETRICO 37/38 AZUL;HAVAIANAS;03/05/2012;13,26;20;20;50,83;0;0;23/01/2018;00001;0;A;N;S;7893249700564;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;16;16;16;16;N;;0;0;0;0;;;;13,26;0;0;0;0;0;13,13;0;;;S;S
004415;SAND HAV SLIM ROMANCE 37/38 ICE BLUE;HAVAIANAS;03/05/2012;16,64;24;14,5;44,23;0;0;25/07/2018;00001;0;A;N;S;7890541000323;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;14,5;14,5;14,5;14,5;N;;0;0;0;0;;;;16,64;0;0;0;0;0;16,64;0;;;S;S
004416;SAND HAV DYNAMIC 39/40 PRETO;HAVAIANAS;03/05/2012;23;32;32;39,13;0;0;03/08/2017;00001;0;A;N;S;7891224829354;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;12;12;12;12;N;;0;0;0;0;;;;23;0;0;0;0;0;22,955;0;;;S;S
004417;SAND HAV PETS LIMA 22;HAVAIANAS;03/05/2012;10,42;14,5;0;39,16;0;0;24/10/2012;00001;0;A;N;S;7895265286633;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;10,42;0;0;0;0;0;10,42;0;;;S;S
004418;SAND HAV SLIM ORGANIC 37/38 PRETO;HAVAIANAS;03/05/2012;16,62;24;12;44,4;0;0;11/09/2018;00001;0;A;N;S;7890541013620;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;12;12;12;12;N;;0;0;0;0;;;;16,62;0;0;0;0;0;16,62;0;;;S;S
004419;SAND HAV SLIM DISNEY CORAL 37/38;HAVAIANAS;03/05/2012;14,4;21;14,5005;45,83;0;0;23/01/2018;00001;0;A;N;S;7893249578651;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0033;-0,0033;-0,0033;-0,0033;14,5;14,5;14,5;14,5;N;;0;0;0;0;;;;14,4;0;0;0;0;0;14,4;0;;;S;S
004420;CAFE 3 CORACOES EXTRA FORTE 500G;AVULSO;03/05/2012;8,69;10,5;10,5;20,83;1;0;29/05/2018;00001;0;A;N;S;7896005801529;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0017;-0,0017;-0,0017;-0,0017;11,5;11,5;11,5;11,5;N;;0;0;0;0;;;;8,69;0;0;0;0;0;8,4967;0;;;S;S
004421;CONJUNTO ASSADEIRAS 3 PCS REDONDA;AVULSO;03/05/2012;26,93;38;0;41,11;0;0;03/05/2012;00001;0;A;N;S;7898211761574;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;26,93;0;0;0;0;0;26,93;0;;;S;S
004422;CJ ASSADEIRA OVAL 3 PCS;AVULSO;03/05/2012;23,48;33;0;40,55;0;0;03/05/2012;00001;0;A;N;S;7898211761451;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;23,48;0;0;0;0;0;23,48;0;;;S;S
004423;CJ ASSADEIRA RETANGULAR 3 PCS;AVULSO;03/05/2012;27,14;38;0;40;0;0;03/05/2012;00001;0;A;N;S;7898211761437;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;27,14;0;0;0;0;0;27,14;0;;;S;S
004424;SAND HAV CASUAL 39/40 MARINHO/VERMELHO;AVULSO;03/05/2012;20,55;29;25,9996;41,12;0;0;17/05/2017;00001;0;A;N;S;7891224655601;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0014;0,0014;0,0014;0,0014;26;26;26;26;N;;0;0;0;0;;;;20,55;0;0;0;0;0;20,55;0;;;S;S
004425;SAND HAV SURF 41/42 PRETO;AVULSO;04/05/2012;22,34;31;30;38,76;0;0;09/01/2017;00001;0;A;N;S;7891224668137;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0025;0,0025;0,0025;0,0025;1;1;1;1;N;;0;0;0;0;;;;22,34;0;0;0;0;0;22,34;0;;;S;S
004426;AGUA KERO COCO;AVULSO;04/05/2012;1,9;2,5;1;31,5789;-3;0;09/04/2018;00001;0;A;N;S;7896828000017;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;2,5;2,5;2,5;2,5;N;;0;0;0;0;;;;1,9;0;0;0;0;0;0,95;0;;;S;S
004427;MUSSARELA FATIADA PORTO ALEGRE;AVULSO;04/05/2012;3,93;5,5;4,0001;39,95;0;0;22/09/2018;00001;0;A;N;S;7896122300202;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0017;-0,0017;-0,0017;-0,0017;4;4;4;4;N;;0;0;0;0;;;;3,93;0;0;0;0;0;3,93;0;;;S;S
004428;DES NIVEA ROLLON CLEAR SKIN;PRODUTOS;04/05/2012;4,94;6,75;0;36,64;0;0;04/05/2012;00001;0;A;N;S;4005808185719;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;4,94;0;0;0;0;0;4,94;0;;;S;S
004429;DES NIVEA ROLLOM SILVER PROTECT;PRODUTOS;04/05/2012;6,78;10;6,3498;47,4926;0;0;02/07/2017;00001;0;A;N;S;4005808307326;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;10;10;10;10;N;;0;0;0;0;;;;6,78;0;0;0;0;0;6,78;0;;;S;S
004430;DES REXONA ROLLON COMPACT V8;PRODUTOS;04/05/2012;4,22;6;5,5;42,18;0;0;31/08/2017;00001;0;A;N;S;78930841;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;5,5;5,5;5,5;5,5;N;;0;0;0;0;;;;4,22;0;0;0;0;0;4,22;0;;;S;S
004431;ENXAGUANTE BUCAL CEPACOL MENTA 500ML;PRODUTOS;04/05/2012;7,61;10,5;12;37,98;0;0;25/08/2016;00001;0;A;N;S;7891058016043;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;12;12;12;12;N;;0;0;0;0;;;;7,61;0;0;0;0;0;7,61;0;;;S;S
004432;ESCOVA DENTAL TEK MACIA;PRODUTOS;04/05/2012;1,25;2,5;0;100;0;0;10/02/2016;00001;0;A;N;S;7891010040024;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;2,5;2,5;2,5;2,5;N;;0;0;0;0;;;;1,25;0;0;0;0;0;1,25;0;;;S;S
004433;FIO DENTAL FIODENT;PRODUTOS;04/05/2012;1,75;2,5;1,8;42,86;0;0;07/09/2017;00001;0;A;N;S;7896297302865;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0012;-0,0012;-0,0012;-0,0012;1,8;1,8;1,8;1,8;N;;0;0;0;0;;;;1,75;0;0;0;0;0;1,75;0;;;S;S
004434;SAB LUX BUQUE DOS SONHOS 90G;PRODUTOS;04/05/2012;1,41;1,95;1,65;38,3;11;0;03/05/2016;00001;0;A;N;S;7891150037861;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0027;-0,0027;-0,0027;-0,0027;2,85;2,85;2,85;2,85;N;;0;0;0;0;;;;1,41;0;0;0;0;0;1,41;0;;;S;S
004435;ABS SEMPRE LIVRE TRI-PROTEC SECA;PRODUTOS;04/05/2012;2,09;3,15;2,85;50,7177;0;0;01/05/2016;00001;0;A;N;S;7891010029708;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;3,15;3,15;3,15;3,15;N;;0;0;0;0;;;;2,09;0;0;0;0;0;2,055;0;;;S;S
004436;CARGA MACH3 INDIVIDUAL;PRODUTOS;04/05/2012;6,8;9,5;9;39,71;2;0;13/09/2016;00001;0;A;N;S;7506339399523;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0007;-0,0007;-0,0007;-0,0007;5,5;5,5;5,5;5,5;N;;0;0;0;0;;;;6,8;0;0;0;0;0;6,8;0;;;S;S
004437;INSETICIDA SPB REFIL;PRODUTOS;04/05/2012;3,1;4,2;4,2;35,48;18;0;06/02/2016;00001;0;A;N;S;7891035024696;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;3;3;3;3;N;;0;0;0;0;;;;3,1;0;0;0;0;0;3,1;0;;;S;S
004438;SACO DE LIXO FIX LIXO 100;PRODUTOS;04/05/2012;1,56;3;0;92,3077;0;0;10/02/2016;00001;0;A;N;S;7898948161043;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;3;3;3;3;N;;0;0;0;0;;;;1,56;0;0;0;0;0;1,56;0;;;S;S
004439;ESCOVA DENTAL COLGATE KIDS;PRODUTOS;04/05/2012;5,2;7,5;4;44,23;3;0;11/09/2018;00001;0;A;N;S;7891024008799;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;4;4;4;4;N;;0;0;0;0;;;;5,2;0;0;0;0;0;5,2;0;;;S;S
004440;ESCOVA DENTAL ENLACE CABECA GDE 23P2;PRODUTOS;04/05/2012;2,11;3;0;42,18;0;0;16/10/2012;00001;0;A;N;S;7896480647582;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;2,11;0;0;0;0;0;2,11;0;;;S;S
004441;ABSV SYM 360 GRAUS 16 UNIDADES;PRODUTOS;04/05/2012;3,38;4,5;4,5;33,14;1;0;01/05/2016;00001;0;A;N;S;7896110007373;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;4,7;4,7;4,7;4,7;N;;0;0;0;0;;;;3,38;0;0;0;0;0;3,265;0;;;S;S
004442;COND PANTENE FUSAO;PRODUTOS;04/05/2012;5,75;7,4997;8;30,43;0;0;02/05/2016;00001;0;A;N;S;7506195146996;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0037;0,0037;0,0037;0,0037;7,5;7,5;7,5;7,5;N;;0;0;0;0;;;;5,75;0;0;0;0;0;5,75;0;;;S;S
004443;SH PANTENE FUSAO;PRODUTOS;04/05/2012;5,34;7,0002;6,75;31,09;0;0;05/04/2016;00001;0;A;N;S;7506195126943;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0029;-0,0029;-0,0029;-0,0029;7;7;7;7;N;;0;0;0;0;;;;5,34;0;0;0;0;0;5,34;0;;;S;S
004444;SAND HAV TOP CONCEITO MARINHO 41/42;PRODUTOS;08/05/2012;12,75;18;18;41,18;0;0;10/01/2017;00001;0;A;N;S;7891224677320;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0034;-0,0034;-0,0034;-0,0034;1,4;1,4;1,4;1,4;N;;0;0;0;0;;;;12,75;0;0;0;0;0;12,8;0;;;S;S
004445;PINGA YPIOCA LIMAO;AVULSO;08/05/2012;17;22;21,9996;29,41;0;0;22/12/2017;00001;0;A;N;S;7896383700520;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0016;0,0016;0,0016;0,0016;22;22;22;22;N;;0;0;0;0;;;;17;0;0;0;0;0;17;0;;;S;S
004446;JARRA NADIR GLACIAL;AVULSO;10/05/2012;7,7;11,9997;0;55,84;0;0;03/05/2016;00001;0;A;N;S;7891155012399;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0027;0,0027;0,0027;0,0027;12;12;12;12;N;;0;0;0;0;;;;7,7;0;0;0;0;0;7,7;0;;;S;S
004447;BATATA RUFFES CHURRASCO 60G;PRODUTOS;14/05/2012;2,6;3,6;3,6;38,46;0;0;29/05/2018;00001;0;A;N;S;7892840255046;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0011;0,0011;0,0011;0,0011;3,6;3,6;3,6;3,6;N;;0;0;0;0;;;;2,6;0;0;0;0;0;2,6;0;;;S;S
004448;CHEETOS PARMESAO;PRODUTOS;14/05/2012;1,91;2,5;2,5;30,89;-1;0;26/03/2018;00001;0;A;N;S;7892840252847;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0013;-0,0013;-0,0013;-0,0013;2,5;2,5;2,5;2,5;N;;0;0;0;0;;;;1,91;0;0;0;0;0;1,91;0;;;S;S
004449;VASILHAME DE GAS;AVULSO;16/05/2012;0,5;120;0;23900;-1;0;19/07/2017;00001;0;A;N;S;7898058980664;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;120;120;120;120;N;;0;0;0;0;;;;0,5;0;0;0;0;0;90;0;;;S;S
004450;BONECO BATMAM;AVULSO;16/05/2012;17;24;24;41,18;1;0;30/08/2017;00001;0;A;N;S;7899767005174;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;17;0;0;0;0;0;17;0;;;S;S
004451;GOIABINHA;AVULSO;16/05/2012;0,5;0,75;0;50;-1;0;03/05/2016;00001;0;A;N;S;7898058980688;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;0,5;0;0;0;0;0;0,5;0;;;S;S
004452;CREME NIVEA 56 GRS;AVULSO;18/05/2012;16,56;23;23;38,89;5;0;27/01/2017;00001;0;A;N;S;78906617;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,2791;0,2791;0,2791;0,2791;21,56;21,56;21,56;21,56;N;;0;0;0;0;;;;16,56;0;0;0;0;0;16,56;0;;;S;S
004453;MAC NISSIN MIOJO CARNE C/ TOMATE;MASSAS;22/05/2012;0,77;1;1;29,87;0;0;17/10/2012;00001;0;A;N;S;7891079000311;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0038;-0,0038;-0,0038;-0,0038;1;1;1;1;N;;0;0;0;0;;;;0,77;0;0;0;0;0;0,77;0;;;S;S
